fromNode	toNode	weight
MPEG1	EAF2	0.101184229667985
MPEG1	NACC2	0.053299119850978
MPEG1	QKI	0.0786375376338743
MPEG1	40237	0.078697108203204
MPEG1	THBD	0.177438194497454
MPEG1	TBC1D9	0.0758641856723448
MPEG1	NEURL1B	0.0593613588840732
MPEG1	TFEC	0.124755395565955
MPEG1	FAM198B	0.146245924033339
MPEG1	TNFSF13	0.21742194602452
MPEG1	TLR4	0.119392251856886
MPEG1	C6orf89	0.0531283324575405
MPEG1	PTAFR	0.138882232520319
MPEG1	CSF2RA	0.16289888475402
MPEG1	ARRDC4	0.11467796181547
MPEG1	LPCAT2	0.115506072397236
MPEG1	CSF1R	0.218568453390229
MPEG1	TLR8	0.158626242060066
MPEG1	TLR2	0.0998632630806714
MPEG1	PLA2G7	0.100455865394091
DUSP6	PILRA	0.134779269025948
DUSP6	QPCT	0.0789444634800827
DUSP6	SIGLEC11	0.185883764798022
DUSP6	CSTA	0.106183764757838
DUSP6	HCK	0.15211478931041
DUSP6	FN1	0.069105939649567
DUSP6	MARCKS	0.0950310987366512
DUSP6	FCER1G	0.138817175227468
DUSP6	LILRB1	0.202714071564695
DUSP6	MS4A6A	0.0870876614867884
DUSP6	C1orf162	0.164970245036735
DUSP6	ALDH1A1	0.131784365240859
DUSP6	G0S2	0.0640016525995987
DUSP6	CLEC7A	0.141564244010683
DUSP6	RBM47	0.0927735925895445
DUSP6	KYNU	0.117527727782059
DUSP6	HLA-DMB	0.066806409706909
DUSP6	VMO1	0.0660372937327411
DUSP6	TNFRSF21	0.129035449367114
DUSP6	CST3	0.0503991891237473
DUSP6	NLRP3	0.0558157411254867
DUSP6	DAPK1	0.138313723482647
DUSP6	MS4A7	0.063860429868963
DUSP6	LILRB2	0.125821792402477
DUSP6	RNASE3	0.0548183662879189
DUSP6	EPS8	0.0528257796132859
DUSP6	LMO2	0.0847535209913126
DUSP6	SLC7A7	0.116670940094158
DUSP6	PRCP	0.0614573131616087
DUSP6	SERPINB10	0.0787686972954867
DUSP6	CCR1	0.108390560953199
DUSP6	C3AR1	0.116976960859895
DUSP6	IGSF6	0.132246823526297
DUSP6	LILRA2	0.120744689854363
DUSP6	JDP2	0.0509879121298789
DUSP6	CD14	0.0800722130459947
DUSP6	EAF2	0.0646172902008365
DUSP6	THBD	0.101348676758968
DUSP6	NEURL1B	0.0529248546008145
DUSP6	TFEC	0.0830077622058809
DUSP6	FAM198B	0.0609386101713399
DUSP6	TNFSF13	0.117475362774625
DUSP6	TLR4	0.0873347584955829
DUSP6	PTAFR	0.0875401536132053
DUSP6	CSF2RA	0.101126161219628
DUSP6	ARRDC4	0.0668749008251056
DUSP6	LPCAT2	0.0847422735779903
DUSP6	CSF1R	0.124155893107733
DUSP6	TLR8	0.107329495886706
DUSP6	TLR2	0.0781783428952564
DUSP6	PLA2G7	0.0541629806650719
PILRA	QPCT	0.118990838056661
PILRA	SIGLEC11	0.32331443614708
PILRA	CSTA	0.166214230158334
PILRA	HCK	0.248152918364666
PILRA	FN1	0.109361285028947
PILRA	MARCKS	0.180424481622667
PILRA	FCER1G	0.218647793167567
PILRA	LILRB1	0.33974336684621
PILRA	MS4A6A	0.138510579837641
PILRA	C1orf162	0.283014499223223
PILRA	ALDH1A1	0.218337187614256
PILRA	G0S2	0.0762133391268503
PILRA	CLEC7A	0.240273129757456
PILRA	RBM47	0.155565705199337
PILRA	PTX3	0.0593071707205518
PILRA	CTBP2	0.0779160933758579
PILRA	KYNU	0.189731944518265
PILRA	CEBPA	0.0708369243946922
PILRA	CD93	0.0633014058977366
PILRA	HLA-DMB	0.114005605107025
PILRA	VMO1	0.104608800671286
PILRA	TNFRSF21	0.219873149297986
PILRA	CST3	0.067103959310503
PILRA	NLRP3	0.0765620753033846
PILRA	DAPK1	0.212536973868621
PILRA	MS4A7	0.0975055053376815
PILRA	PTGS2	0.0571239519760048
PILRA	LILRB2	0.2270077616836
PILRA	RNASE3	0.0880862121880421
PILRA	HLA-DMA	0.0700718339540588
PILRA	EPS8	0.0938828052392797
PILRA	FCER1A	0.0807604572005406
PILRA	LMO2	0.185047046229657
PILRA	SLC7A7	0.191909607133378
PILRA	PRCP	0.102559748507682
PILRA	SERPINB10	0.135465899903304
PILRA	CCR1	0.171679694809203
PILRA	C3AR1	0.179227753378119
PILRA	IGSF6	0.234467800963265
PILRA	LILRA2	0.196052338828015
PILRA	JDP2	0.0666344016778826
PILRA	CD14	0.137052467218993
PILRA	EAF2	0.106434908485856
PILRA	QKI	0.0613788829529935
PILRA	40237	0.0847455937207053
PILRA	THBD	0.168292815333854
PILRA	TBC1D9	0.0675479639748804
PILRA	NEURL1B	0.0740729900124577
PILRA	TFEC	0.129005971048108
PILRA	FAM198B	0.108216723469746
PILRA	TNFSF13	0.203431449548756
PILRA	TLR4	0.126477769416053
PILRA	PTAFR	0.147221484588896
PILRA	CSF2RA	0.166081308051876
PILRA	HHEX	0.0541701421290529
PILRA	ARRDC4	0.103787734044302
PILRA	LPCAT2	0.136882689174843
PILRA	CSF1R	0.22311867901721
PILRA	TLR8	0.181323766240238
PILRA	TLR2	0.114627792200072
PILRA	PLA2G7	0.0846813108956154
PILRA	KMO	0.0586941304921232
QPCT	SIGLEC11	0.1172841297445
QPCT	CSTA	0.118057801834865
QPCT	HCK	0.102262778372429
QPCT	FN1	0.0797482475459008
QPCT	MARCKS	0.111987494990231
QPCT	CXCL3	0.0574700295010985
QPCT	FCER1G	0.0985075523297784
QPCT	LILRB1	0.135083804865725
QPCT	MS4A6A	0.118270752170649
QPCT	C1orf162	0.123575125395535
QPCT	ALDH1A1	0.111606368112709
QPCT	G0S2	0.0754419001229285
QPCT	CLEC7A	0.110870315959509
QPCT	RBM47	0.111553424412298
QPCT	PTX3	0.0727532547859663
QPCT	KYNU	0.110080997966478
QPCT	CD93	0.0588884309241264
QPCT	HLA-DMB	0.0516745823646675
QPCT	TNFRSF21	0.115112785641907
QPCT	CST3	0.0682031214656013
QPCT	NLRP3	0.0746086643538709
QPCT	DAPK1	0.102659852513078
QPCT	PTGS2	0.0653656042376736
QPCT	LILRB2	0.124656906468716
QPCT	RNASE3	0.087430691378998
QPCT	EPS8	0.0628140382849722
QPCT	FCER1A	0.0674877267410616
QPCT	LMO2	0.0766478839853691
QPCT	SLC7A7	0.116056402762796
QPCT	PRCP	0.0896442015369973
QPCT	SERPINB10	0.124575529770903
QPCT	CCR1	0.116852053716894
QPCT	C3AR1	0.0727525114794323
QPCT	IGSF6	0.126101981504091
QPCT	LILRA2	0.117723282788172
QPCT	JDP2	0.0553477420032192
QPCT	CD14	0.102885206979004
QPCT	EAF2	0.102706807581248
QPCT	40237	0.0612882424294407
QPCT	THBD	0.112376871743186
QPCT	TFEC	0.106984688467476
QPCT	FAM198B	0.0530707848327914
QPCT	TNFSF13	0.121470605884457
QPCT	TLR4	0.109451064176741
QPCT	PTAFR	0.0984563450908705
QPCT	CSF2RA	0.126269405003705
QPCT	ARRDC4	0.0821149554842772
QPCT	LPCAT2	0.0724129388867375
QPCT	CCL20	0.0553283434173924
QPCT	CSF1R	0.0817596956509384
QPCT	TLR8	0.111234988695507
QPCT	TLR2	0.0857937531584336
QPCT	PLA2G7	0.0907357045713372
QPCT	CXCL1	0.0574543841727334
SIGLEC11	CSTA	0.167288268184815
SIGLEC11	HCK	0.233546754586186
SIGLEC11	FN1	0.151598324403625
SIGLEC11	MARCKS	0.237078368255451
SIGLEC11	CXCL3	0.0515625703117391
SIGLEC11	FCER1G	0.22071270568257
SIGLEC11	LILRB1	0.30570135888951
SIGLEC11	MS4A6A	0.208998951077604
SIGLEC11	C1orf162	0.260499462397564
SIGLEC11	ALDH1A1	0.293539343811789
SIGLEC11	G0S2	0.10543795987959
SIGLEC11	CLEC7A	0.315620994146593
SIGLEC11	RBM47	0.18308692082912
SIGLEC11	PTX3	0.0848915902553062
SIGLEC11	CTBP2	0.101241761116549
SIGLEC11	KYNU	0.267445875433175
SIGLEC11	CEBPA	0.098135914070199
SIGLEC11	IER3	0.0589468093560392
SIGLEC11	CDKN1C	0.052099160182889
SIGLEC11	CD93	0.0898371300665222
SIGLEC11	HLA-DMB	0.147835116910018
SIGLEC11	DEFA1	0.0509572649406612
SIGLEC11	VMO1	0.134301654470296
SIGLEC11	TNFRSF21	0.262575813641139
SIGLEC11	CST3	0.104625164365291
SIGLEC11	NLRP3	0.104581516317417
SIGLEC11	DAPK1	0.280923227076063
SIGLEC11	MS4A7	0.125207644451212
SIGLEC11	PTGS2	0.0774126193504185
SIGLEC11	LILRB2	0.271053438596202
SIGLEC11	RNASE3	0.135219973080024
SIGLEC11	HLA-DMA	0.0884366804446197
SIGLEC11	EPS8	0.124445997953626
SIGLEC11	FCER1A	0.114645940308105
SIGLEC11	LMO2	0.207118708652387
SIGLEC11	SLC7A7	0.266362564293058
SIGLEC11	PRCP	0.151369162813387
SIGLEC11	SERPINB10	0.192172417268578
SIGLEC11	CCR1	0.220192612730984
SIGLEC11	C3AR1	0.170965297610433
SIGLEC11	IGSF6	0.304953377877281
SIGLEC11	LILRA2	0.268562584319149
SIGLEC11	JDP2	0.0774560637716315
SIGLEC11	CD14	0.169978472310545
SIGLEC11	EAF2	0.159292499770283
SIGLEC11	NACC2	0.0568600728434606
SIGLEC11	QKI	0.0846497729302661
SIGLEC11	40237	0.108657662414723
SIGLEC11	FLJ44896	0.0592481408186348
SIGLEC11	THBD	0.231311672353446
SIGLEC11	TBC1D9	0.0794255669102832
SIGLEC11	NEURL1B	0.112665371907005
SIGLEC11	TFEC	0.191830272782249
SIGLEC11	FAM198B	0.133349460826398
SIGLEC11	TNFSF13	0.280564616352832
SIGLEC11	TLR4	0.189944351591698
SIGLEC11	C6orf89	0.0705249167322289
SIGLEC11	PTAFR	0.207243524376987
SIGLEC11	CSF2RA	0.230187612112407
SIGLEC11	HHEX	0.0648535775810674
SIGLEC11	ARRDC4	0.144344525008816
SIGLEC11	LPCAT2	0.204503346470825
SIGLEC11	CSF1R	0.282184037563173
SIGLEC11	TLR8	0.256750443381548
SIGLEC11	CDKN1A	0.0534274575170298
SIGLEC11	TLR2	0.155084434909562
SIGLEC11	PLA2G7	0.124583025897833
SIGLEC11	KMO	0.0747449688678752
SIGLEC11	CXCL1	0.0596099632078026
CSTA	HCK	0.134509822134075
CSTA	FN1	0.107488597421302
CSTA	MARCKS	0.155947964337278
CSTA	CXCL3	0.0521742560098673
CSTA	FCER1G	0.143760451238622
CSTA	LILRB1	0.163120449606566
CSTA	MS4A6A	0.169952308326466
CSTA	C1orf162	0.166698017095296
CSTA	ALDH1A1	0.153725328920257
CSTA	G0S2	0.0773300349497265
CSTA	CLEC7A	0.14895839864647
CSTA	RBM47	0.141939938869954
CSTA	PTX3	0.0776271313018113
CSTA	CTBP2	0.0519603490884056
CSTA	KYNU	0.143763282044757
CSTA	CEBPA	0.0518181213927999
CSTA	CD93	0.0689785937653316
CSTA	HLA-DMB	0.0685044632263295
CSTA	DEFA1	0.0544100794423835
CSTA	VMO1	0.0525258507972601
CSTA	TNFRSF21	0.15736005627915
CSTA	CST3	0.0889510748410566
CSTA	NLRP3	0.0809283038025247
CSTA	DAPK1	0.133218143852044
CSTA	PTGS2	0.0627394730425449
CSTA	LILRB2	0.160814264983296
CSTA	RNASE3	0.126695984634199
CSTA	EPS8	0.0777834637503536
CSTA	FCER1A	0.0860985464988121
CSTA	LMO2	0.0927891988227094
CSTA	SLC7A7	0.150840950258033
CSTA	PRCP	0.113816238821542
CSTA	SERPINB10	0.160177075104596
CSTA	CCR1	0.159173572860804
CSTA	C3AR1	0.103012517198781
CSTA	IGSF6	0.173029878362005
CSTA	LILRA2	0.148274748149734
CSTA	JDP2	0.076614387878156
CSTA	CD14	0.118635096681153
CSTA	EAF2	0.146958058258858
CSTA	QKI	0.0560800427102396
CSTA	40237	0.0807310757303446
CSTA	FLJ44896	0.0603742156178755
CSTA	THBD	0.139259984928818
CSTA	NEURL1B	0.0672796772428735
CSTA	TFEC	0.154508205372277
CSTA	FAM198B	0.0661129487473
CSTA	TNFSF13	0.1660001050595
CSTA	TLR4	0.143639188217356
CSTA	C6orf89	0.0517135571136114
CSTA	PTAFR	0.131741560697128
CSTA	CSF2RA	0.162161281089462
CSTA	ARRDC4	0.0985145273982649
CSTA	LPCAT2	0.119614571496173
CSTA	CSF1R	0.108053498470139
CSTA	TLR8	0.154080362982218
CSTA	TLR2	0.108881501254637
CSTA	PLA2G7	0.109695010596744
CSTA	CXCL1	0.0574049197078782
HCK	FN1	0.104315088184748
HCK	MARCKS	0.197104292453873
HCK	FCER1G	0.195812179990513
HCK	LILRB1	0.21996493213894
HCK	MS4A6A	0.178615748403488
HCK	C1orf162	0.19926325823331
HCK	ALDH1A1	0.209254348758745
HCK	G0S2	0.0847371274264371
HCK	CLEC7A	0.22512733100467
HCK	RBM47	0.146966655897078
HCK	PTX3	0.0774916271574742
HCK	CTBP2	0.0887594818479313
HCK	KYNU	0.212053559699367
HCK	CEBPA	0.0826208873508004
HCK	IER3	0.052840725131246
HCK	CD93	0.0760943323767797
HCK	HLA-DMB	0.0995779320307784
HCK	VMO1	0.0975392062768463
HCK	TNFRSF21	0.208768517282177
HCK	CST3	0.0899634394135119
HCK	NLRP3	0.0932359043914437
HCK	DAPK1	0.203920359716811
HCK	MS4A7	0.0964706264861819
HCK	PTGS2	0.0625801668605419
HCK	LILRB2	0.213567862897869
HCK	RNASE3	0.119267432592065
HCK	HLA-DMA	0.0546844280843614
HCK	EPS8	0.0829870636722714
HCK	FCER1A	0.0832219627013216
HCK	LMO2	0.137763019223776
HCK	SLC7A7	0.200242095770043
HCK	PRCP	0.112395441275846
HCK	SERPINB10	0.147045908179013
HCK	CCR1	0.18813117182805
HCK	C3AR1	0.153705257827261
HCK	IGSF6	0.237443744000492
HCK	LILRA2	0.213096523559546
HCK	JDP2	0.0780579683998619
HCK	CD14	0.132143309454958
HCK	EAF2	0.131594629027279
HCK	QKI	0.0602528984578595
HCK	40237	0.079930025148892
HCK	FLJ44896	0.0538110269045664
HCK	THBD	0.169735971525516
HCK	NEURL1B	0.107999651526458
HCK	TFEC	0.161159946994757
HCK	FAM198B	0.0779625897614047
HCK	TNFSF13	0.199774385642437
HCK	TLR4	0.16088213308424
HCK	C6orf89	0.0565726753156841
HCK	PTAFR	0.162796661030015
HCK	CSF2RA	0.178958171255228
HCK	HHEX	0.0516583339374156
HCK	ARRDC4	0.104080202619617
HCK	LPCAT2	0.176995379878749
HCK	CSF1R	0.194803404698971
HCK	TLR8	0.218984751561722
HCK	TLR2	0.14020236743624
HCK	PLA2G7	0.0924941342356783
HCK	KMO	0.0574537187713744
FN1	FCER1G	0.108413493899243
FN1	LILRB1	0.165261544473528
FN1	MS4A6A	0.0942406704703147
FN1	C1orf162	0.152331936850069
FN1	ALDH1A1	0.13631903711723
FN1	CLEC7A	0.129346310249291
FN1	RBM47	0.101597604884352
FN1	KYNU	0.0738105088731161
FN1	TNFRSF21	0.110697435617782
FN1	DAPK1	0.0699404486144939
FN1	LILRB2	0.10898807783894
FN1	RNASE3	0.0528590579614731
FN1	SLC7A7	0.102074410283647
FN1	SERPINB10	0.0849017546106053
FN1	CCR1	0.0959362214015586
FN1	C3AR1	0.0687204964377804
FN1	IGSF6	0.110184417651987
FN1	LILRA2	0.0924139619229069
FN1	CD14	0.0756179676127739
FN1	EAF2	0.0679506409519147
FN1	THBD	0.0617738336209256
FN1	TFEC	0.0847739094664379
FN1	TNFSF13	0.107906777311465
FN1	TLR4	0.0629351261911012
FN1	PTAFR	0.0588094513747262
FN1	CSF2RA	0.097226341236965
FN1	TLR8	0.0788324089827937
FN1	TLR2	0.0520032453366267
MARCKS	FCER1G	0.164176912170028
MARCKS	LILRB1	0.273696618194524
MARCKS	MS4A6A	0.122848417350058
MARCKS	C1orf162	0.236280453331233
MARCKS	ALDH1A1	0.140156331120226
MARCKS	CLEC7A	0.156921280499021
MARCKS	RBM47	0.137299638151254
MARCKS	KYNU	0.120978948783818
MARCKS	TNFRSF21	0.167282430974649
MARCKS	NLRP3	0.0732929609084848
MARCKS	DAPK1	0.0946726081123719
MARCKS	LILRB2	0.186210462579233
MARCKS	RNASE3	0.0736561938779788
MARCKS	LMO2	0.0599824866544834
MARCKS	SLC7A7	0.144694780130885
MARCKS	SERPINB10	0.0985522254907046
MARCKS	CCR1	0.158115114513807
MARCKS	C3AR1	0.140090214686404
MARCKS	IGSF6	0.184780288285732
MARCKS	LILRA2	0.156033636274832
MARCKS	JDP2	0.061063136312632
MARCKS	CD14	0.119485856035689
MARCKS	EAF2	0.0879965703938863
MARCKS	THBD	0.0785562735031152
MARCKS	TFEC	0.104271025473868
MARCKS	TNFSF13	0.124133143442303
MARCKS	TLR4	0.100051141991635
MARCKS	PTAFR	0.0938454326584449
MARCKS	CSF2RA	0.136471055799432
MARCKS	CSF1R	0.0568956452010482
MARCKS	TLR8	0.146210784774596
MARCKS	TLR2	0.104993506403196
CXCL3	LILRB1	0.0746268370879735
CXCL3	C1orf162	0.0560930305487248
CXCL3	G0S2	0.066576841472215
CXCL3	RBM47	0.0534639150459482
CXCL3	PTX3	0.132423902389699
CXCL3	IER3	0.0639989593512519
CXCL3	NLRP3	0.0707733663729845
CXCL3	PTGS2	0.0837838012212705
CXCL3	LILRB2	0.0541904014545807
CXCL3	IGSF6	0.0501021063074031
CXCL3	CD14	0.0544610864054608
CXCL3	CXCL2	0.140543458474051
CXCL3	CSF2RA	0.0568342275916403
CXCL3	CCL20	0.130969363129504
CXCL3	CXCL1	0.115906250521745
FCER1G	LILRB1	0.237767077320036
FCER1G	MS4A6A	0.157392186080872
FCER1G	C1orf162	0.205658096445018
FCER1G	ALDH1A1	0.195986685590259
FCER1G	G0S2	0.0728216747311059
FCER1G	CLEC7A	0.206661715514868
FCER1G	RBM47	0.129609979811697
FCER1G	PTX3	0.0643067681125733
FCER1G	CTBP2	0.0757486445460593
FCER1G	KYNU	0.185927830370741
FCER1G	CEBPA	0.0725081982342342
FCER1G	CD93	0.0727984161128168
FCER1G	HLA-DMB	0.0940963347896474
FCER1G	VMO1	0.0892947649664499
FCER1G	TNFRSF21	0.185565576826238
FCER1G	CST3	0.0870083813551956
FCER1G	NLRP3	0.0781959615037989
FCER1G	DAPK1	0.183043251691756
FCER1G	MS4A7	0.0821038341497805
FCER1G	PTGS2	0.0519755825638784
FCER1G	LILRB2	0.185490221875887
FCER1G	RNASE3	0.100610144988778
FCER1G	HLA-DMA	0.0557510896830596
FCER1G	EPS8	0.0748021197790185
FCER1G	FCER1A	0.0767359915384271
FCER1G	LMO2	0.119531613073084
FCER1G	SLC7A7	0.178498835378285
FCER1G	PRCP	0.102119040172139
FCER1G	SERPINB10	0.130690045719652
FCER1G	CCR1	0.163920323408731
FCER1G	C3AR1	0.146409825187132
FCER1G	IGSF6	0.206278657925006
FCER1G	LILRA2	0.184441653788084
FCER1G	JDP2	0.0672533920949777
FCER1G	CD14	0.114986459549528
FCER1G	EAF2	0.115286391115263
FCER1G	QKI	0.0568498831910978
FCER1G	40237	0.0697555337716432
FCER1G	THBD	0.153560986722187
FCER1G	NEURL1B	0.0933794804157673
FCER1G	TFEC	0.144269387233303
FCER1G	FAM198B	0.0785966359910107
FCER1G	TNFSF13	0.182414995585143
FCER1G	TLR4	0.141229226387647
FCER1G	C6orf89	0.0526471140318839
FCER1G	PTAFR	0.145818648172961
FCER1G	CSF2RA	0.157174910533349
FCER1G	ARRDC4	0.094650096484566
FCER1G	LPCAT2	0.152620941394134
FCER1G	CSF1R	0.176359230079203
FCER1G	TLR8	0.187279625690466
FCER1G	TLR2	0.117432615636261
FCER1G	PLA2G7	0.0865404173271411
LILRB1	MS4A6A	0.237465035528739
LILRB1	C1orf162	0.262710840933337
LILRB1	ALDH1A1	0.309046242302554
LILRB1	G0S2	0.131844842228306
LILRB1	CLEC7A	0.329105036435277
LILRB1	RBM47	0.21067781664801
LILRB1	PTX3	0.111509455130895
LILRB1	CTBP2	0.106657630686777
LILRB1	KYNU	0.285647372701264
LILRB1	CEBPA	0.102431106492473
LILRB1	IER3	0.0736044340787831
LILRB1	CD93	0.103205518745891
LILRB1	HLA-DMB	0.154656680182469
LILRB1	DEFA1	0.0612370090676527
LILRB1	VMO1	0.131392917055728
LILRB1	TNFRSF21	0.283240461934249
LILRB1	CST3	0.118332461748494
LILRB1	NLRP3	0.126878096237518
LILRB1	DAPK1	0.29613415691167
LILRB1	MS4A7	0.113130405537012
LILRB1	PTGS2	0.103723308532966
LILRB1	LILRB2	0.298888077230286
LILRB1	RNASE3	0.154544380334917
LILRB1	HLA-DMA	0.0946501980979902
LILRB1	EPS8	0.132093166781299
LILRB1	FCER1A	0.125944757845906
LILRB1	LMO2	0.217610238039168
LILRB1	SLC7A7	0.288377076806205
LILRB1	PRCP	0.163635023790573
LILRB1	SERPINB10	0.22100995021386
LILRB1	CCR1	0.25103942760069
LILRB1	C3AR1	0.176311865972948
LILRB1	IGSF6	0.329605932021362
LILRB1	LILRA2	0.295534118779465
LILRB1	JDP2	0.0905035043640314
LILRB1	CD14	0.195434780348672
LILRB1	EAF2	0.183247877504736
LILRB1	NACC2	0.0538154598509594
LILRB1	QKI	0.0937936932867217
LILRB1	40237	0.120425065609637
LILRB1	FLJ44896	0.0713052659834911
LILRB1	THBD	0.255090733426794
LILRB1	TBC1D9	0.0767616906076743
LILRB1	NEURL1B	0.119016716873098
LILRB1	TFEC	0.218668861111037
LILRB1	FAM198B	0.138374275212378
LILRB1	TNFSF13	0.298922445598137
LILRB1	TLR4	0.21764534506607
LILRB1	CXCL2	0.0612612492315324
LILRB1	C6orf89	0.0787963949156595
LILRB1	PTAFR	0.226324424571338
LILRB1	CSF2RA	0.262721936503115
LILRB1	HHEX	0.0656488135650941
LILRB1	ARRDC4	0.161376089680372
LILRB1	LPCAT2	0.207871635588521
LILRB1	CCL20	0.065602882452634
LILRB1	CSF1R	0.278747622275381
LILRB1	TLR8	0.27869566764548
LILRB1	CDKN1A	0.0596288039988927
LILRB1	TLR2	0.178592676299219
LILRB1	PLA2G7	0.140340479297037
LILRB1	KMO	0.0674280816172738
LILRB1	CXCL1	0.0820630585423592
MS4A6A	C1orf162	0.218198926804367
MS4A6A	ALDH1A1	0.137259630669876
MS4A6A	G0S2	0.0565672070468153
MS4A6A	CLEC7A	0.135220211132672
MS4A6A	RBM47	0.129368520752136
MS4A6A	PTX3	0.0517684220648461
MS4A6A	CTBP2	0.0515766835228293
MS4A6A	KYNU	0.120208478043283
MS4A6A	CD93	0.0544827680588622
MS4A6A	HLA-DMB	0.0698374404861515
MS4A6A	TNFRSF21	0.144867453001293
MS4A6A	CST3	0.0619102356547635
MS4A6A	NLRP3	0.0568824277958927
MS4A6A	DAPK1	0.112517374442477
MS4A6A	LILRB2	0.142807867029998
MS4A6A	RNASE3	0.092561608409151
MS4A6A	EPS8	0.059819765556135
MS4A6A	FCER1A	0.0806103654196825
MS4A6A	LMO2	0.0911166452838608
MS4A6A	SLC7A7	0.124951684716442
MS4A6A	PRCP	0.0714473373948776
MS4A6A	SERPINB10	0.129340474885773
MS4A6A	CCR1	0.141932308976486
MS4A6A	C3AR1	0.122881419443178
MS4A6A	IGSF6	0.148608202523931
MS4A6A	LILRA2	0.127603830397668
MS4A6A	JDP2	0.068658080457597
MS4A6A	CD14	0.0997418501330417
MS4A6A	EAF2	0.0985405062592656
MS4A6A	40237	0.0587411289457717
MS4A6A	THBD	0.118419424215695
MS4A6A	TFEC	0.118688353126954
MS4A6A	FAM198B	0.0659295222742808
MS4A6A	TNFSF13	0.138501958236208
MS4A6A	TLR4	0.108055287487423
MS4A6A	PTAFR	0.10715550068612
MS4A6A	CSF2RA	0.136408738275428
MS4A6A	ARRDC4	0.0820301847953573
MS4A6A	LPCAT2	0.101979413937974
MS4A6A	CSF1R	0.102636629382525
MS4A6A	TLR8	0.122557748179376
MS4A6A	TLR2	0.0907235001823618
MS4A6A	PLA2G7	0.081645952184656
HLA-DRB1	HLA-DMB	0.0558316552972696
HLA-DRB1	HLA-DMA	0.0534772105410491
HLA-DRB1	CD74	0.0818478438996937
HLA-DRB1	LOC100294276	0.0615979540705812
C1orf162	ALDH1A1	0.263108169283742
C1orf162	G0S2	0.103651400724891
C1orf162	CLEC7A	0.271946622903443
C1orf162	RBM47	0.190243901477061
C1orf162	PTX3	0.0915026215827864
C1orf162	CTBP2	0.0884665667157508
C1orf162	KYNU	0.239755445462699
C1orf162	CEBPA	0.0811913504034156
C1orf162	IER3	0.0549741465503997
C1orf162	CD93	0.088345456354258
C1orf162	HLA-DMB	0.129898368673174
C1orf162	DEFA1	0.0545353734114474
C1orf162	VMO1	0.101809976757022
C1orf162	TNFRSF21	0.244084452192481
C1orf162	CST3	0.107450939497734
C1orf162	NLRP3	0.105439649672427
C1orf162	DAPK1	0.234007099953213
C1orf162	MS4A7	0.0809961267640744
C1orf162	PTGS2	0.0788941354203416
C1orf162	LILRB2	0.24901328346372
C1orf162	RNASE3	0.144468106636825
C1orf162	HLA-DMA	0.0751413223827267
C1orf162	EPS8	0.117913404505001
C1orf162	FCER1A	0.120509688457535
C1orf162	LMO2	0.177849485257921
C1orf162	SLC7A7	0.243256921195856
C1orf162	PRCP	0.143403918278767
C1orf162	SERPINB10	0.204654373304143
C1orf162	CCR1	0.219110936744742
C1orf162	C3AR1	0.147735190185394
C1orf162	IGSF6	0.273652529843533
C1orf162	LILRA2	0.242578011839345
C1orf162	JDP2	0.0844604951348579
C1orf162	CD14	0.169797523781358
C1orf162	EAF2	0.168792975722218
C1orf162	QKI	0.0792494066755742
C1orf162	40237	0.109613126685188
C1orf162	FLJ44896	0.0644572344682047
C1orf162	THBD	0.215979935164953
C1orf162	TBC1D9	0.059949097475212
C1orf162	NEURL1B	0.0992624992998856
C1orf162	TFEC	0.204425030819955
C1orf162	FAM198B	0.12028761932234
C1orf162	TNFSF13	0.260250227683825
C1orf162	TLR4	0.187936201250808
C1orf162	C6orf89	0.0691078126254299
C1orf162	PTAFR	0.205367693789381
C1orf162	CSF2RA	0.229902504839358
C1orf162	HHEX	0.0562021352088959
C1orf162	ARRDC4	0.141128654789183
C1orf162	LPCAT2	0.18132802095248
C1orf162	CCL20	0.0505521838378824
C1orf162	CSF1R	0.22680509868586
C1orf162	TLR8	0.237308155768878
C1orf162	CDKN1A	0.0511136372312928
C1orf162	TLR2	0.151066306380959
C1orf162	PLA2G7	0.129661744235599
C1orf162	KMO	0.050774014452443
C1orf162	CXCL1	0.0650597320621725
ALDH1A1	G0S2	0.0694174790340671
ALDH1A1	CLEC7A	0.245294797446458
ALDH1A1	RBM47	0.153245020880641
ALDH1A1	CTBP2	0.0626780431051286
ALDH1A1	KYNU	0.176154007798003
ALDH1A1	CEBPA	0.0624985481112399
ALDH1A1	CD93	0.059583213147574
ALDH1A1	HLA-DMB	0.128911598237026
ALDH1A1	VMO1	0.102478458432625
ALDH1A1	TNFRSF21	0.204008263968557
ALDH1A1	CST3	0.0746450008813553
ALDH1A1	NLRP3	0.0651392804426547
ALDH1A1	DAPK1	0.200274639275264
ALDH1A1	MS4A7	0.0822073709873817
ALDH1A1	LILRB2	0.202354824545766
ALDH1A1	RNASE3	0.0785949761289358
ALDH1A1	HLA-DMA	0.0916100513478193
ALDH1A1	EPS8	0.0896851718423078
ALDH1A1	FCER1A	0.0869558860745475
ALDH1A1	LMO2	0.156307175758314
ALDH1A1	SLC7A7	0.194628974522581
ALDH1A1	PRCP	0.0944769257942379
ALDH1A1	SERPINB10	0.132990697826508
ALDH1A1	CCR1	0.164076771450103
ALDH1A1	C3AR1	0.151034717685511
ALDH1A1	IGSF6	0.214258692013614
ALDH1A1	LILRA2	0.183527295677584
